cmd_vel_lin_x,cmd_vel_ang_z
0.500000,0.356052
0.500000,0.433070
0.500000,0.282907
0.500000,0.163644
0.461819,0.511236
0.500000,0.367260
0.500000,0.508826
0.486117,0.517515
0.467325,0.522984
0.500000,0.502122
0.492571,0.511441
0.454136,0.527487
0.455699,0.517836
0.426894,0.524471
0.416225,0.523252
0.427306,0.512019
0.407791,0.524593
0.423695,0.511625
0.414981,0.520266
0.418023,0.518659
0.409266,0.522308
0.418200,0.516936
0.428242,0.514118
0.436545,0.515373
0.450119,0.511792
0.459725,0.512067
0.470889,0.510090
0.470754,0.512890
0.470830,0.504650
0.468486,0.442958
0.465052,0.375038
0.459320,0.280499
0.452227,0.211393
0.439409,0.134590
0.426025,0.071595
0.407110,0.008598
0.382409,-0.053553
0.364729,-0.119720
0.348502,-0.171649
0.324879,-0.225813
0.298830,-0.273750
0.278879,-0.331204
0.252849,-0.391466
0.225909,-0.441181
0.199214,-0.481635
0.140761,-0.511615
0.119945,-0.510239
0.105068,-0.509172
0.096237,-0.506823
0.048804,-0.510050
-0.004840,-0.508701
-0.011231,-0.505599
-0.008351,-0.505669
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
