cmd_vel_lin_x,cmd_vel_ang_z
0.500000,0.154529
0.500000,0.297496
0.500000,0.219246
0.500000,0.036116
0.500000,-0.041458
0.500000,-0.200219
0.500000,-0.188007
0.500000,-0.128913
0.500000,-0.079184
0.500000,-0.042255
0.500000,-0.018385
0.500000,0.115437
0.500000,0.155889
0.500000,0.314319
0.500000,0.235533
0.500000,0.063767
0.483931,0.320228
0.500000,0.375612
0.500000,0.498679
0.494800,0.508389
0.474730,0.520697
0.500000,0.480820
0.500000,0.506005
0.472579,0.527278
0.476642,0.518023
0.458725,0.524724
0.450930,0.523494
0.436726,0.526474
0.425383,0.525588
0.482951,0.501788
0.415779,0.540895
0.475225,0.509873
0.480199,0.506814
0.500000,0.500452
0.476322,0.526823
0.489311,0.507468
0.500000,0.414436
0.500000,0.507720
0.487585,0.522457
0.476101,0.521474
0.500000,0.475344
0.500000,0.407350
0.500000,0.352524
0.500000,0.377921
0.500000,0.366440
0.500000,0.253609
0.500000,0.132654
0.500000,-0.106367
0.500000,-0.096600
0.500000,-0.007788
0.500000,0.172125
0.500000,0.197288
0.500000,0.002734
0.500000,0.075082
0.500000,0.232175
0.500000,0.382983
0.500000,0.135830
0.500000,0.277331
0.482456,0.458499
0.467950,0.506601
0.458224,0.507544
0.422123,0.512409
0.404150,0.509723
0.405232,0.507131
0.386745,0.510350
0.369814,0.508669
0.325696,0.510452
0.315366,0.509840
0.315018,0.509479
0.308235,0.510072
0.282631,0.513175
0.269053,0.510417
0.236448,0.510454
0.228331,0.509229
0.225586,0.509857
0.190368,0.510012
0.165844,0.515124
0.160651,0.510860
0.169842,0.509159
0.154252,0.515173
0.154199,0.511249
0.154821,0.515373
0.161098,0.510896
0.172760,0.508875
0.165465,0.511263
0.165563,0.510098
0.149134,0.512555
0.142680,0.510734
0.135657,0.510301
0.131748,0.509355
0.127621,0.508537
0.104942,0.516314
0.095781,0.512256
0.067196,0.513979
0.056772,0.512007
0.049655,0.510409
0.044169,0.512208
0.017800,0.515789
0.001392,0.516259
-0.004873,0.515440
-0.004010,0.513441
-0.005548,0.513891
0.001388,0.511560
0.008056,0.516035
0.068101,0.513821
-0.003500,0.512485
-0.002273,0.512103
0.000626,0.515602
-0.002752,0.512959
-0.002677,0.517244
-0.003028,0.514686
-0.005179,0.518370
-0.003302,0.514575
-0.001202,0.512642
-0.003086,0.518021
-0.001836,0.515176
-0.003529,0.513757
-0.003717,0.511999
0.004213,0.510753
-0.001295,0.514221
-0.009618,0.515492
-0.002541,0.512674
-0.003548,0.516655
-0.003852,0.514455
-0.001888,0.518162
-0.003867,0.514353
-0.004070,0.512610
-0.003358,0.516197
-0.003870,0.513351
-0.004006,0.511628
0.018049,0.514285
-0.003586,0.512459
-0.004041,0.510368
-0.003066,0.514002
-0.003130,0.515865
0.035297,0.512033
-0.002594,0.511809
-0.002035,0.508926
-0.002348,0.514085
-0.002009,0.518059
-0.001037,0.512161
0.039487,0.515650
0.065884,0.513266
0.080988,0.515293
0.090759,0.513133
0.113533,0.511516
0.154368,0.514771
0.201949,0.512486
0.235868,0.515252
0.245985,0.512884
0.264019,0.514731
0.272588,0.513473
0.290889,0.511226
0.296856,0.514957
0.322840,0.512133
0.360204,0.514544
0.407607,0.509706
0.450624,0.508879
0.466591,0.506904
0.473882,0.507573
0.487724,0.505559
0.492133,0.504526
0.500000,0.502447
0.500000,0.502665
0.500000,0.503493
0.500000,0.501654
0.500000,0.500907
0.500000,0.500750
0.500000,0.500727
0.500000,0.500931
0.500000,0.500405
0.500000,0.467237
0.500000,0.394202
0.500000,0.180010
0.500000,0.248768
0.500000,0.131590
0.500000,0.031280
0.500000,0.222435
0.500000,0.388273
0.500000,0.498257
0.498136,0.507258
0.500000,0.502091
0.500000,0.534385
0.500000,0.455103
0.500000,0.433774
0.500000,0.386095
0.500000,0.208758
0.500000,0.063548
0.500000,-0.009100
0.500000,-0.113481
0.500000,-0.152685
0.500000,-0.012231
0.500000,-0.190296
0.500000,-0.295741
0.500000,-0.384822
0.500000,-0.350194
0.500000,-0.211272
0.500000,-0.035869
0.500000,0.050569
0.500000,0.171446
0.500000,0.119608
0.500000,0.024617
0.500000,-0.125475
0.500000,-0.270935
0.500000,-0.414379
0.500000,-0.203931
0.500000,-0.416643
0.500000,-0.500850
0.500000,-0.473152
0.500000,-0.501909
0.500000,-0.373902
0.500000,-0.392829
0.500000,-0.500734
0.500000,-0.496552
0.500000,-0.489286
0.500000,-0.500512
0.500000,-0.451133
0.500000,-0.468031
0.500000,-0.313016
0.500000,-0.153332
0.500000,-0.070658
0.500000,-0.043424
0.500000,-0.171296
0.500000,-0.252671
0.500000,-0.359709
0.500000,-0.298704
0.500000,-0.277867
0.500000,-0.216324
0.500000,-0.186823
0.500000,-0.104857
0.500000,-0.019991
0.500000,0.027978
0.500000,0.046807
0.500000,0.003080
0.500000,-0.015987
0.500000,-0.014994
0.500000,0.007951
0.500000,0.046610
0.500000,0.029898
0.500000,-0.039031
0.500000,-0.137746
0.500000,-0.074931
0.495115,0.095003
0.485015,0.034094
0.466772,0.019414
0.443025,0.000722
0.429541,-0.033975
0.399541,-0.193534
0.366936,-0.239423
0.340394,-0.223083
0.314233,-0.301005
0.292155,-0.281586
0.000000,0.000000
0.000000,0.000000
