cmd_vel_lin_x,cmd_vel_ang_z
0.134463,0.046795
0.108081,0.279135
0.150867,0.303961
0.125598,0.515323
0.197404,0.553430
0.025541,0.506540
0.179421,0.594239
0.165981,0.514919
0.228150,0.511214
0.336297,0.510626
0.266821,0.524756
0.340162,0.226840
0.386144,0.491156
0.280600,0.295317
0.349934,0.543440
0.000000,0.000000
0.297559,0.465728
0.283207,0.116292
-0.003474,-0.102086
-0.001725,-0.187451
-0.002032,-0.339747
-0.011773,-0.501258
-0.010951,-0.513411
-0.017306,-0.510510
-0.003186,-0.515516
-0.002641,-0.509877
-0.002751,-0.518186
-0.003040,-0.512039
-0.006606,-0.509025
-0.009745,-0.510101
-0.001484,-0.520202
-0.022082,-0.514772
-0.001452,-0.510241
-0.008306,-0.515002
-0.000990,-0.511514
-0.003762,-0.509642
0.066194,-0.513522
0.084044,-0.521908
0.142750,-0.520972
0.096591,-0.524503
0.199447,-0.507384
0.211114,-0.519415
0.290391,-0.508201
0.289299,-0.532451
0.364621,-0.507343
0.426498,-0.462310
0.482880,-0.351202
0.481830,-0.409563
0.477610,-0.407352
0.480415,-0.378906
0.482236,-0.290621
0.500000,-0.060856
0.500000,-0.103686
0.500000,0.070475
0.500000,-0.008401
0.500000,0.078391
0.500000,0.192296
0.500000,0.271886
0.496966,0.477587
0.493670,0.505447
0.493054,0.505492
0.488041,0.512955
0.483942,0.513413
0.487392,0.509934
-0.008569,0.353918
-0.003274,0.159861
-0.003354,0.028811
-0.002930,0.382526
-0.006043,0.432677
-0.007606,0.511898
-0.009820,0.513073
-0.008870,0.517249
-0.003883,0.514690
-0.008024,0.522123
-0.009177,0.517866
-0.011469,0.515885
-0.016375,0.514258
-0.011509,0.518046
-0.012888,0.514967
-0.017423,0.513084
-0.018284,0.517713
-0.020196,0.513271
-0.018809,0.516828
-0.025171,0.512281
-0.021925,0.510575
-0.024005,0.509758
-0.019800,0.512014
-0.020247,0.513991
-0.022423,0.511002
-0.017488,0.512369
-0.011959,0.524365
-0.008038,0.515377
-0.015870,0.513125
-0.018016,0.516713
-0.021140,0.513067
-0.021739,0.510766
-0.020720,0.512558
-0.014702,0.511015
-0.034789,0.508263
-0.022756,0.520793
-0.017080,0.516040
-0.012236,0.512308
-0.013808,0.509175
-0.017162,0.511947
-0.011006,0.510766
-0.009026,0.513306
-0.016076,0.511829
-0.020502,0.512486
-0.012005,0.514605
-0.008083,0.509204
-0.010430,0.514932
-0.009200,0.513852
-0.006790,0.508412
-0.004442,0.519712
-0.005422,0.516433
-0.002948,0.512840
0.062546,0.512243
0.122139,0.518964
0.184370,0.514786
0.258875,0.505477
0.273085,0.521362
0.326325,0.600000
0.400296,0.461704
0.454473,0.466215
0.481602,0.223833
0.497544,0.270420
0.343249,0.026206
0.303465,0.055570
0.228778,-0.185168
0.165338,-0.366587
0.107935,-0.513242
0.066493,-0.514466
0.003933,-0.515876
-0.006100,-0.513121
-0.007898,-0.514304
-0.008377,-0.512586
-0.020080,-0.519631
-0.017851,-0.515746
-0.010202,-0.513448
-0.011533,-0.517129
-0.009659,-0.515041
-0.020489,-0.512992
-0.007589,-0.515086
-0.007012,-0.509959
-0.027529,-0.515466
-0.030362,-0.511373
-0.045196,-0.513985
-0.034852,-0.515009
-0.025882,-0.514438
-0.031708,-0.517080
-0.030680,-0.512578
-0.016864,-0.514659
-0.005348,-0.511883
-0.020026,-0.512004
-0.011381,-0.509597
-0.005086,-0.515609
-0.026866,-0.510471
-0.002763,-0.514447
-0.015392,-0.515386
-0.025944,-0.511134
-0.021560,-0.515698
-0.024142,-0.512660
-0.015736,-0.516240
-0.015261,-0.514666
-0.013994,-0.512152
-0.015438,-0.510292
-0.009142,-0.516487
-0.014206,-0.512613
-0.022840,-0.511968
-0.019531,-0.515868
-0.021427,-0.514522
-0.037026,-0.509102
-0.012348,-0.513616
-0.008614,-0.518114
-0.014041,-0.515991
-0.013846,-0.511926
-0.007734,-0.508734
-0.009104,-0.511562
-0.006888,-0.519110
-0.004145,-0.513483
-0.003887,-0.515672
0.044948,-0.513285
0.106249,-0.519724
0.167189,-0.521055
0.228118,-0.479188
0.301747,-0.330640
0.361237,-0.203730
0.428407,-0.066150
0.499706,0.107394
0.500000,0.191396
0.500000,0.339827
0.500000,0.242941
0.500000,0.451256
0.500000,0.493450
0.487269,0.511257
0.500000,0.504427
0.500000,0.503231
0.500000,0.505787
0.500000,0.501081
0.500000,0.502161
0.497746,0.509636
0.500000,0.492347
0.467293,0.524069
0.454685,0.523090
0.446060,0.522104
0.414761,0.526724
0.421126,0.517645
0.418145,0.522010
0.391899,0.526344
0.402020,0.515980
0.466389,0.428208
0.460909,0.500520
0.442933,0.380885
0.454343,0.510003
0.493953,0.500478
0.500000,0.272708
0.453193,0.508264
0.352685,0.527604
0.321675,0.532412
0.185166,0.522708
0.384412,0.495453
0.387118,0.504584
0.461876,0.502825
0.377344,0.535163
0.424809,0.505129
0.374157,0.515311
0.371967,0.503889
0.399861,0.426667
0.324856,0.539137
0.364606,0.392476
0.397467,0.368339
0.176759,0.549699
0.141202,0.539068
0.059148,0.544770
0.123865,0.522609
0.205331,0.507358
0.281923,0.499307
0.299735,0.501833
0.330550,0.545705
0.460364,0.378771
0.457705,0.524287
0.500000,0.394279
0.500000,0.443661
0.500000,0.203564
0.500000,0.278980
0.493160,0.495334
0.498278,0.525511
0.465155,0.251343
0.410645,0.106449
0.392728,-0.000124
0.442266,-0.201380
0.439103,0.054620
0.472483,0.071469
0.426186,-0.215145
0.388672,-0.260727
0.316415,-0.420475
0.305956,-0.448762
0.248488,-0.325858
0.245743,-0.421217
0.235276,-0.308971
0.226204,-0.471846
0.204079,-0.510755
0.200475,-0.511033
0.183279,-0.505084
0.167621,-0.507474
0.116644,-0.511257
0.091699,-0.515072
0.066340,-0.514779
0.046359,-0.515570
-0.009242,-0.514823
0.005268,-0.514851
0.016416,-0.516106
-0.003953,-0.515517
-0.006110,-0.516708
-0.007468,-0.515552
-0.009072,-0.514474
-0.008429,-0.516993
-0.011229,-0.515313
-0.012394,-0.517581
-0.014100,-0.515786
-0.016238,-0.514315
-0.021504,-0.512874
-0.023698,-0.511238
-0.030774,-0.516397
-0.033281,-0.514239
-0.050302,-0.506695
-0.074204,-0.512914
-0.084012,-0.515253
-0.092622,-0.508197
-0.090215,-0.508710
-0.083844,-0.508681
-0.100748,-0.506357
-0.097228,-0.507859
-0.096543,-0.507288
-0.106151,-0.506092
-0.140706,-0.504568
-0.118073,-0.504114
-0.037948,-0.508871
-0.036189,-0.506021
-0.044980,-0.504293
-0.063365,-0.505005
-0.150000,-0.501975
-0.150000,-0.507570
0.026935,-0.243005
0.000000,0.000000
0.000000,0.000000
