cmd_vel_lin_x,cmd_vel_ang_z
0.500000,0.137317
0.500000,0.036169
0.500000,-0.013489
0.500000,-0.032142
0.500000,-0.117207
0.500000,-0.098768
0.500000,-0.038868
0.500000,0.019347
0.500000,0.009733
0.500000,0.116398
0.500000,0.090742
0.244638,0.347168
0.215410,0.150689
0.046007,0.517607
0.135308,0.511732
0.160016,0.512558
-0.011606,0.522090
0.061388,0.513470
0.122948,0.516069
0.192493,0.511751
0.183999,0.519499
0.150884,0.528727
0.239197,0.507893
0.207427,0.524654
0.284374,0.528692
0.310061,0.414523
0.378823,0.364627
0.433676,0.268007
0.459597,0.228869
0.465893,0.033402
0.478430,-0.103134
0.500000,-0.164757
0.497806,-0.454729
0.479026,-0.517181
0.443469,-0.525325
0.493042,-0.509877
0.478170,-0.513090
0.466998,-0.518516
0.459617,-0.519154
0.467105,-0.514026
0.443219,-0.528611
0.458358,-0.510388
0.461205,-0.511226
0.463634,-0.516818
0.452190,-0.520529
0.461616,-0.514034
0.475241,-0.514651
0.473846,-0.512169
0.493414,-0.492754
0.500000,-0.396917
0.500000,-0.307483
0.500000,-0.216085
0.500000,-0.137535
0.500000,-0.086711
0.500000,0.068057
0.500000,0.209952
0.500000,0.349185
0.500000,0.345911
0.500000,0.290355
0.500000,0.211829
0.500000,0.147355
0.500000,0.056743
0.500000,-0.020561
0.500000,-0.071652
0.500000,-0.029497
0.500000,-0.022836
0.500000,-0.034235
0.500000,-0.016281
0.500000,-0.028023
0.500000,-0.015431
0.500000,-0.004669
0.500000,-0.013227
0.500000,-0.130219
0.500000,0.027813
0.404551,-0.299966
0.255396,-0.448656
0.348885,-0.465021
0.325818,-0.527795
0.330024,-0.518143
0.401305,-0.505295
0.387918,-0.516795
0.463182,-0.504302
0.421560,-0.525693
0.429910,-0.518157
0.449221,-0.510117
0.440935,-0.525756
0.453021,-0.513545
0.434409,-0.527514
0.478304,-0.439689
0.455381,-0.546886
0.454372,-0.467028
0.471259,-0.296153
0.500000,-0.086664
0.500000,-0.151515
0.500000,0.036144
0.500000,-0.062860
0.500000,-0.020997
0.500000,0.180043
0.450507,0.368835
0.469047,0.496127
0.469324,0.511302
0.465549,0.511544
0.450269,0.521405
0.453051,0.516457
0.466276,0.508392
0.476935,0.506279
0.489625,0.505071
0.495163,0.505940
0.500000,0.503979
0.500000,0.501840
0.500000,0.501743
0.500000,0.503401
0.500000,0.501082
0.500000,0.500426
0.500000,0.500598
0.500000,0.500243
0.500000,0.475940
0.500000,0.407457
0.500000,0.320957
0.500000,0.196599
0.500000,0.125645
0.500000,0.020808
0.500000,-0.039856
0.500000,-0.066344
0.500000,-0.131511
0.500000,-0.092205
0.500000,-0.050337
0.500000,-0.018605
0.500000,-0.004716
0.500000,-0.005482
0.500000,0.025905
0.500000,0.014347
0.500000,-0.014536
0.500000,-0.045340
0.500000,0.026972
0.500000,-0.046914
0.500000,0.037376
0.500000,-0.008545
0.500000,-0.019566
0.500000,0.028787
0.500000,0.022310
0.500000,-0.000555
0.500000,-0.032092
0.500000,-0.023141
0.500000,-0.001247
0.500000,0.029681
0.500000,0.057900
0.500000,0.067432
0.500000,0.063294
0.500000,0.060325
0.500000,0.144536
0.319889,0.487268
0.313953,0.545895
0.310272,0.514715
0.262131,0.532076
0.233308,0.529325
0.257608,0.518804
0.248152,0.525469
0.237202,0.522354
0.314819,0.510514
0.289246,0.523249
0.285173,0.526799
0.348381,0.426174
0.409101,0.518997
0.402695,0.286431
0.402424,0.191582
0.436021,0.086298
0.495075,0.017954
0.500000,0.075527
0.492114,-0.143749
0.486304,-0.213114
0.482856,-0.420289
0.493696,-0.504899
0.476095,-0.515724
0.484901,-0.511133
0.478279,-0.510971
0.481274,-0.508103
0.475222,-0.510078
0.487785,-0.506774
0.491268,-0.506182
0.500000,-0.504590
0.500000,-0.503266
0.500000,-0.503311
0.500000,-0.502300
0.500000,-0.501805
0.500000,-0.501267
0.500000,-0.501193
0.500000,-0.500524
0.500000,-0.500884
0.500000,-0.500127
0.500000,-0.500371
0.500000,-0.499134
0.500000,-0.479423
0.500000,-0.422405
0.500000,-0.341386
0.500000,-0.275390
0.500000,-0.197169
0.500000,-0.120120
0.500000,-0.060532
0.500000,0.006136
0.500000,-0.167855
0.470517,-0.354366
0.448016,-0.509969
0.433339,-0.454362
0.431207,-0.294513
0.449754,-0.143013
0.446831,-0.036933
0.478861,0.093752
0.491240,0.220207
0.494329,0.360211
0.405386,0.332809
0.453912,0.453880
0.406055,0.338918
0.378658,0.196363
0.379411,0.325745
0.354270,0.367564
0.390593,0.368059
0.351476,0.434605
0.201019,0.204990
-0.013150,0.151898
-0.018611,0.116674
-0.015152,0.307682
-0.023691,0.330819
-0.059457,0.322815
-0.063894,0.224352
-0.056714,0.267198
-0.057519,0.185843
-0.058682,0.066621
-0.058974,-0.060667
-0.050397,-0.134775
-0.077601,-0.070171
-0.068226,0.054129
-0.043264,-0.006274
-0.078706,-0.039590
-0.059961,0.016129
-0.076704,0.113145
-0.066814,0.182252
-0.063360,0.047565
-0.062627,0.000158
-0.039618,-0.116465
-0.056676,-0.218466
