cmd_vel_lin_x,cmd_vel_ang_z
-0.023163,-0.269912
-0.030991,-0.479002
-0.047451,-0.494840
-0.023794,-0.431547
0.037744,-0.202766
0.015780,-0.124816
0.020656,-0.000923
0.132070,0.007710
0.098822,0.265508
0.178229,0.325167
0.216963,0.403274
0.216758,0.155733
0.211484,0.076207
0.117112,-0.175577
0.008959,-0.116592
-0.150000,0.061857
-0.069754,-0.016790
-0.019276,0.315604
-0.026381,0.305620
-0.081043,0.346753
-0.047037,0.204144
-0.104585,0.175541
-0.049875,0.238278
-0.042893,0.104457
-0.086760,0.258360
-0.035969,0.048324
-0.051327,-0.000523
-0.028952,-0.134634
0.046971,0.065792
-0.013052,-0.080514
-0.060798,-0.440878
-0.012910,-0.111500
-0.039959,-0.089828
-0.013938,-0.100392
0.098271,0.144124
0.173673,-0.067259
0.213449,-0.186043
0.322781,-0.199027
0.387218,-0.210541
0.421541,-0.250465
0.426402,-0.391347
0.500000,-0.364087
0.500000,-0.333350
0.500000,-0.328670
0.500000,-0.452912
0.500000,-0.334379
0.500000,-0.255802
0.500000,-0.130829
0.500000,-0.162808
0.500000,-0.130357
0.500000,-0.161543
0.500000,-0.045716
0.500000,-0.032048
0.500000,-0.030669
0.500000,-0.025213
0.500000,-0.022026
0.500000,-0.028621
0.500000,-0.019938
0.500000,-0.080420
0.500000,-0.164727
0.500000,-0.060872
0.500000,-0.081912
0.500000,-0.070441
0.500000,-0.104243
0.499097,-0.235037
0.500000,-0.117014
0.500000,-0.101859
0.500000,-0.242485
0.500000,-0.266224
0.500000,-0.360582
0.500000,-0.281172
0.496547,-0.183053
0.500000,-0.267133
0.500000,-0.254925
0.500000,-0.161580
0.500000,-0.212119
0.500000,-0.240233
0.491198,-0.207071
0.489894,-0.161985
0.500000,-0.172373
0.500000,-0.272093
0.500000,-0.239637
0.500000,-0.138222
0.500000,-0.172588
0.500000,-0.061324
0.500000,-0.039367
0.500000,-0.022219
0.500000,-0.037715
0.500000,-0.043441
0.500000,-0.019951
0.500000,-0.011500
0.500000,-0.008412
0.500000,-0.008256
0.500000,0.006187
0.500000,0.193525
0.500000,0.336729
0.500000,0.493022
0.500000,0.499967
0.500000,0.476920
0.500000,0.398784
0.500000,0.313473
0.500000,0.227001
0.500000,0.134898
0.500000,0.054683
0.500000,-0.000219
0.500000,-0.000259
0.500000,-0.000656
0.500000,-0.000485
0.500000,-0.000546
0.500000,-0.000846
0.500000,-0.000924
0.500000,-0.001059
0.500000,-0.001163
0.500000,-0.001118
0.500000,-0.001329
0.500000,-0.001319
0.500000,-0.001536
0.500000,-0.001442
0.500000,-0.001459
0.500000,-0.001076
0.500000,-0.001196
0.500000,-0.001404
0.500000,-0.001410
0.500000,-0.001728
0.500000,-0.001118
0.500000,-0.001066
0.500000,-0.000976
