frame,local_plan_position_x,local_plan_position_y,local_plan_orientation_z,local_plan_orientation_w,ID
odom,-4.186889,-8.038872,-0.476927,0.878943,25
odom,-4.125491,-8.123375,-0.428310,0.903632,25
odom,-4.057553,-8.200775,-0.393871,0.919166,25
odom,-3.990824,-8.268414,-0.374840,0.927090,25
odom,-3.926862,-8.330009,-0.370197,0.928953,25
odom,-3.866707,-8.388573,-0.379966,0.925000,25
odom,-3.812307,-8.445682,-0.404980,0.914325,25
odom,-3.765660,-8.501437,-0.438664,0.898651,25
odom,-3.727635,-8.552547,-0.456227,0.889863,25
odom,-3.689210,-8.607876,-0.468020,0.883718,25

odom,-4.398530,-7.098904,-0.723877,0.689929,26
odom,-4.403427,-7.342928,-0.707194,0.707020,26
odom,-4.398228,-7.518155,-0.687592,0.726097,26
odom,-4.377878,-7.688183,-0.638742,0.769421,26
odom,-4.342957,-7.813584,-0.573170,0.819437,26
odom,-4.310930,-7.888929,-0.538635,0.842540,26
odom,-4.269846,-7.966964,-0.499402,0.866371,26
odom,-4.216552,-8.048605,-0.455397,0.890289,26
odom,-4.151297,-8.129912,-0.410958,0.911654,26
odom,-4.078517,-8.206627,-0.379319,0.925266,26
odom,-4.006752,-8.274963,-0.364006,0.931396,26
odom,-3.937810,-8.337896,-0.359893,0.932994,26
odom,-3.872999,-8.397645,-0.368839,0.929493,26
odom,-3.814490,-8.455468,-0.392453,0.919772,26
odom,-3.764456,-8.511553,-0.426923,0.904288,26
odom,-3.723961,-8.562711,-0.446038,0.895014,26
odom,-3.690164,-8.608145,-0.453871,0.891067,26
odom,-3.661127,-8.649244,-0.467771,0.883849,26

odom,-4.399949,-7.148985,-0.711015,0.703177,27
odom,-4.404195,-7.428895,-0.714147,0.699996,27
odom,-4.402308,-7.548159,-0.685751,0.727836,27
odom,-4.388452,-7.665285,-0.640818,0.767693,27
odom,-4.366295,-7.764171,-0.610383,0.792106,27
odom,-4.335895,-7.856855,-0.566037,0.824380,27
odom,-4.303614,-7.929883,-0.529516,0.848300,27
odom,-4.246684,-8.029335,-0.476205,0.879334,27
odom,-4.152182,-8.151142,-0.405134,0.914257,27
odom,-4.066426,-8.238552,-0.370231,0.928940,27
