cmd_vel_lin_x,cmd_vel_ang_z
0.500000,0.043432
0.500000,0.063978
0.494034,0.269669
0.500000,0.299191
0.469578,0.520143
0.477674,0.522227
0.500000,0.501901
0.496992,0.300882
0.495946,0.514888
0.477545,0.519973
0.465559,0.517051
0.470376,0.514525
0.475895,0.509463
0.491087,0.503902
0.499700,0.504196
0.500000,0.502935
0.500000,0.502802
0.500000,0.501904
0.500000,0.501246
0.500000,0.500933
0.500000,0.500493
0.500000,0.501898
0.500000,0.500262
0.500000,0.458146
0.500000,0.374272
0.500000,0.283692
0.500000,0.197253
0.500000,0.130161
0.500000,-0.017640
0.500000,-0.032615
0.500000,-0.034433
0.500000,-0.013590
0.500000,-0.004212
0.500000,0.031371
0.500000,0.064951
0.500000,0.080934
0.500000,0.171499
0.500000,0.179458
0.500000,0.214050
0.500000,0.210680
0.500000,0.163584
0.500000,0.153717
0.500000,0.039310
0.500000,0.210944
0.500000,0.334032
0.500000,0.398871
0.500000,0.346160
0.500000,0.221675
0.500000,0.113080
0.500000,-0.038642
0.500000,-0.192216
0.500000,-0.330542
0.500000,-0.316036
0.500000,-0.386134
0.500000,-0.395084
0.500000,-0.329299
0.500000,-0.301549
0.500000,-0.321867
0.500000,-0.108630
0.500000,-0.231308
0.500000,-0.135575
0.500000,0.056289
0.500000,-0.089950
0.500000,0.112263
0.500000,-0.039930
0.500000,-0.029641
0.500000,0.135557
0.500000,-0.008883
0.500000,0.187193
0.500000,0.284972
0.500000,0.267921
0.500000,0.187370
0.500000,0.023960
0.500000,-0.125762
0.500000,-0.142298
0.500000,-0.309472
0.500000,-0.286118
0.500000,-0.233675
0.500000,-0.144262
0.500000,-0.156844
0.500000,0.054401
0.500000,-0.058404
0.500000,-0.114425
0.500000,-0.175353
0.500000,-0.017417
0.500000,0.060697
0.500000,0.038453
0.500000,0.021209
0.500000,-0.174686
0.500000,-0.318315
0.500000,-0.485197
0.500000,-0.503631
0.500000,-0.503941
0.500000,-0.463707
0.500000,-0.312132
0.500000,-0.170919
0.500000,-0.024633
0.500000,0.123946
0.500000,0.160855
0.500000,0.198501
0.500000,0.178792
0.500000,0.184849
0.500000,0.142170
0.500000,0.295649
0.500000,0.122379
0.500000,0.302377
0.500000,0.235654
0.500000,0.381787
0.500000,0.182482
0.500000,0.226934
0.500000,0.063795
0.500000,0.241181
0.500000,0.290712
0.500000,0.311605
0.500000,0.118191
0.500000,-0.031538
0.500000,0.127903
0.500000,-0.053789
0.500000,-0.145829
0.500000,-0.130994
0.500000,-0.062990
0.500000,0.090605
0.500000,0.249513
0.500000,0.282538
0.500000,0.215378
0.500000,0.154528
0.500000,-0.010315
0.500000,-0.083885
0.500000,-0.105113
0.500000,-0.054043
0.500000,-0.005849
0.500000,-0.002731
0.500000,-0.025146
0.500000,-0.052848
0.500000,-0.044681
0.500000,0.038903
0.500000,0.026594
0.500000,0.052206
0.500000,0.062294
0.500000,0.047180
0.500000,0.010543
0.500000,-0.010410
0.500000,0.032176
0.500000,0.040979
0.500000,0.031582
0.500000,0.060972
0.500000,0.015454
0.500000,0.142046
0.500000,0.142248
0.500000,-0.008843
0.491129,0.023537
0.483619,0.014744
0.460488,0.169134
0.452418,0.118554
0.408580,0.130725
0.391696,0.152226
0.358994,0.176039
0.327306,0.148911
0.298829,0.021470
0.000000,0.000000
0.000000,0.000000
